"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","yr_built","zipcode","lat","long"
"2525300380","20150416T000000","  260,656 ","3","1","1620","13803","1","No","No View","Good","6","1969","98038","47.3631","-122.028"
"2235000015","20140804T000000","  260,600 ","2","1","810","4560","1","No","No View","Average","7","1928","98126","47.5425","-122.376"
"2025700270","20150122T000000","  260,250 ","3","1.75","1490","8357","1","No","No View","Good","7","1993","98038","47.3473","-122.037"
"3223039010","20140804T000000","  260,000 ","2","1","570","81893","1","No","Fair","Average","6","1936","98070","47.4433","-122.444"
"7215400770","20140623T000000","  260,000 ","4","2.5","2000","37045","2","No","No View","Average","8","1989","98042","47.3398","-122.071"
"1326069151","20150224T000000","  260,000 ","3","1.75","2160","22702","1","No","No View","Good","7","1981","98019","47.7355","-121.982"
"4023500990","20140617T000000","  260,000 ","3","1.5","1270","20700","1","No","No View","Fair- Badly worn","7","1948","98155","47.7576","-122.296"
"6151800486","20140718T000000","  260,000 ","2","1","1270","19602","1","No","No View","Average","6","1977","98010","47.3375","-122.048"
"3298600440","20140810T000000","  260,000 ","4","2.25","2320","16800","2","No","No View","Good","9","1977","98092","47.2959","-122.166"
"922069139","20150414T000000","  260,000 ","2","1","1550","15250","1.5","No","No View","Very Good","7","1920","98038","47.407","-122.045"
"1545805730","20150218T000000","  260,000 ","3","1.75","1360","15210","1","No","No View","Average","7","1987","98038","47.3657","-122.047"
"3832500260","20140509T000000","  260,000 ","3","2.5","1420","14850","1","No","No View","Good","7","1963","98032","47.3661","-122.29"
"4331000595","20140910T000000","  260,000 ","3","1","1690","13184","1","No","No View","Good","7","1959","98166","47.476","-122.343"
"8687800010","20140617T000000","  260,000 ","3","1.75","1440","12888","1","No","Average","Average","7","1958","98168","47.471","-122.262"
"7686203620","20140925T000000","  260,000 ","4","2.5","2050","12500","1","No","No View","Average","7","1965","98198","47.42","-122.319"
"5163700085","20140826T000000","  260,000 ","3","1","1790","11884","1","No","No View","Average","7","1951","98031","47.3887","-122.22"
"2011400019","20141230T000000","  260,000 ","5","2.5","2580","11250","1","No","No View","Average","7","1964","98198","47.397","-122.313"
"1081200360","20140806T000000","  260,000 ","3","1.75","1750","11180","1","No","No View","Average","8","1968","98059","47.4713","-122.117"
"943100262","20141030T000000","  260,000 ","3","1","1190","11120","1","No","No View","Average","6","1947","98024","47.5687","-121.898"
"8648200030","20140716T000000","  260,000 ","3","1.75","1100","10968","1","No","No View","Very Good","7","1984","98042","47.363","-122.08"
"2976800145","20150406T000000","  260,000 ","4","1.75","2010","10816","1","No","No View","Average","7","1955","98178","47.5048","-122.251"
"621069102","20150316T000000","  260,000 ","3","1","1300","10139","1","No","No View","Average","7","1962","98042","47.3427","-122.087"
"9262800294","20140922T000000","  260,000 ","3","1.75","2170","10018","1","No","No View","Good","7","1978","98001","47.3087","-122.264"
"2212700180","20150319T000000","  260,000 ","3","1.75","1460","10000","1","No","No View","Good","8","1967","98092","47.342","-122.195"
"6121800060","20140910T000000","  260,000 ","3","1.5","1320","9750","1","No","No View","Average","7","1954","98148","47.4267","-122.331"
"739500050","20140701T000000","  260,000 ","3","2.25","1920","9680","1","No","No View","Good","7","1961","98031","47.412","-122.195"
"7183000060","20150325T000000","  260,000 ","4","2.5","2360","9647","1","No","Average","Average","8","1964","98003","47.3367","-122.332"
"3668000500","20141222T000000","  260,000 ","3","2.25","1950","9600","1","No","No View","Good","7","1987","98092","47.2762","-122.148"
"7575620120","20150422T000000","  260,000 ","3","3","2390","8993","2","No","No View","Average","8","1988","98003","47.3532","-122.306"
"2473460860","20141027T000000","  260,000 ","4","2.5","2110","8990","2","No","No View","Average","8","1977","98058","47.4457","-122.127"
"8732020310","20140717T000000","  260,000 ","4","2.25","2160","8811","1","No","No View","Average","8","1978","98023","47.3129","-122.39"
"8857600820","20140508T000000","  260,000 ","4","1.5","2130","8800","1","No","No View","Average","7","1962","98032","47.383","-122.288"
"3141600600","20140521T000000","  260,000 ","6","2","2220","8797","1","No","No View","Average","7","1977","98002","47.2977","-122.227"
"8732190460","20150505T000000","  260,000 ","3","1.75","1680","8725","1","No","No View","Average","8","1978","98023","47.3107","-122.397"
"2843200085","20150217T000000","  260,000 ","3","1","1910","8710","1","No","No View","Average","7","1954","98168","47.5038","-122.3"
"7399300120","20140502T000000","  260,000 ","4","2","1480","8625","1","No","No View","Good","7","1974","98055","47.462","-122.193"
"6084600330","20140829T000000","  260,000 ","3","1.75","1670","8511","1","No","No View","Average","7","1985","98001","47.3257","-122.276"
"8731901810","20150309T000000","  260,000 ","4","1.75","1960","8400","1","No","No View","Good","8","1967","98023","47.3111","-122.379"
"3422059249","20150219T000000","  260,000 ","4","3","1530","8306","2","No","No View","Average","7","2010","98042","47.3528","-122.146"
"6123000225","20140625T000000","  260,000 ","3","1.5","1580","8184","1","No","No View","Average","7","1954","98148","47.4294","-122.331"
"1796370930","20140710T000000","  260,000 ","3","2.5","1490","8102","2","No","No View","Good","7","1990","98042","47.3712","-122.092"
"8645500370","20141203T000000","  260,000 ","4","1","1740","8100","1","No","No View","Good","7","1962","98058","47.467","-122.185"
"9510900360","20140509T000000","  260,000 ","3","2","1920","8075","1","No","No View","Good","7","1969","98023","47.3092","-122.375"
"2005950050","20140527T000000","  260,000 ","3","2","1630","8018","1","No","No View","Average","7","2003","98001","47.2638","-122.243"
"1545806510","20140820T000000","  260,000 ","3","1.75","1340","8000","1","No","No View","Average","7","1980","98038","47.3651","-122.044"
"1761300110","20140702T000000","  260,000 ","4","2","1620","7992","2","No","No View","Good","7","1975","98031","47.395","-122.176"
"7657000540","20150304T000000","  260,000 ","4","1","1220","7980","1.5","No","No View","Average","6","1944","98178","47.4924","-122.237"
"3235100080","20140701T000000","  260,000 ","2","1","770","7906","1","No","No View","Good","6","1948","98155","47.766","-122.32"
"984000450","20141201T000000","  260,000 ","3","2.5","1850","7875","1","No","No View","Average","7","1968","98058","47.434","-122.171"
"3353401070","20140625T000000","  260,000 ","5","2.5","2025","7760","2","No","No View","Average","7","2007","98001","47.2671","-122.256"
"1423900080","20141218T000000","  260,000 ","4","1.75","1360","7700","1","No","No View","Good","7","1966","98058","47.4558","-122.177"
"4167300030","20150209T000000","  260,000 ","4","1.75","1810","7480","1","No","No View","Average","7","1977","98023","47.3275","-122.361"
"316000160","20140821T000000","  260,000 ","3","1","1480","7469","1.5","No","No View","Average","6","1940","98168","47.5048","-122.301"
"1796370180","20150508T000000","  260,000 ","3","2.25","1610","7423","2","No","No View","Good","7","1990","98042","47.3713","-122.091"
"8078570390","20150415T000000","  260,000 ","3","2.5","1920","7415","2","No","No View","Average","7","1989","98031","47.4022","-122.171"
"4136950070","20150414T000000","  260,000 ","3","2.5","1500","7401","2","No","No View","Average","8","1998","98092","47.2625","-122.221"
"3388000040","20140819T000000","  260,000 ","5","1","1600","7350","1","No","No View","Very Good","7","1962","98031","47.3943","-122.196"
"5029460180","20140916T000000","  260,000 ","4","2.75","2250","7345","1","No","No View","Good","8","1984","98023","47.2895","-122.37"
"1781500435","20140820T000000","  260,000 ","3","1.75","1580","7344","1","No","No View","Very Good","7","1911","98126","47.5256","-122.38"
"7696600020","20150128T000000","  260,000 ","4","1.5","1540","7300","2","No","No View","Average","7","1973","98001","47.3317","-122.276"
"526059224","20140923T000000","  260,000 ","4","1.75","1650","7276","1","No","No View","Average","7","1977","98011","47.7721","-122.206"
"623049341","20141022T000000","  260,000 ","3","2","1030","7260","1","No","No View","Average","6","1947","98146","47.5113","-122.347"
"3832710960","20140923T000000","  260,000 ","3","2","1810","7209","1","No","No View","Good","7","1978","98032","47.3656","-122.278"
"1311800040","20141220T000000","  260,000 ","4","2.75","2240","7200","1","No","No View","Average","7","1967","98001","47.3357","-122.275"
"9264921020","20140908T000000","  260,000 ","3","1.5","1750","7000","2","No","No View","Average","8","1983","98023","47.3108","-122.346"
"3298700671","20140731T000000","  260,000 ","2","1","820","6771","1","No","No View","Good","6","1918","98106","47.52","-122.354"
"7549801140","20141020T000000","  260,000 ","2","1","750","6720","1","No","No View","Average","6","1916","98108","47.552","-122.31"
"104550580","20140520T000000","  260,000 ","4","2.5","1990","6671","2","No","No View","Average","7","1989","98023","47.3078","-122.358"
"1591000015","20150505T000000","  260,000 ","3","1","1200","6615","1","No","No View","Good","7","1954","98106","47.5168","-122.351"
"1099600250","20141202T000000","  260,000 ","3","1.75","1710","6400","1","No","No View","Good","7","1976","98023","47.3036","-122.377"
"1311910300","20150204T000000","  260,000 ","5","2.25","2320","6375","1","No","No View","Good","7","1967","98001","47.3351","-122.282"
"7697870700","20141114T000000","  260,000 ","3","2.5","1520","6298","2","No","No View","Average","7","1986","98030","47.3687","-122.182"
"2025701360","20141014T000000","  260,000 ","3","2.5","1510","6095","2","No","No View","Good","7","1991","98038","47.3498","-122.037"
"7950304065","20150309T000000","  260,000 ","2","1","690","6000","1","No","No View","Average","6","1949","98118","47.5621","-122.283"
"2523039239","20140530T000000","  260,000 ","3","1.75","1050","5850","1","No","No View","Average","7","1980","98166","47.4574","-122.358"
"3830630310","20140725T000000","  260,000 ","3","2.5","1670","5797","2","No","No View","Average","7","1988","98030","47.3505","-122.179"
"7129302555","20141003T000000","  260,000 ","2","1","1410","5650","1.5","No","No View","Average","6","1918","98118","47.5159","-122.258"
"7812800310","20140625T000000","  260,000 ","2","1","1120","5650","1","No","No View","Average","6","1944","98178","47.4979","-122.241"
"2742100016","20150416T000000","  260,000 ","3","1","940","5650","1","No","No View","Average","6","1949","98118","47.5551","-122.292"
"7562100065","20140725T000000","  260,000 ","3","2","1170","5450","1","No","No View","Very Good","6","1902","98118","47.5276","-122.273"
"7686205370","20141124T000000","  260,000 ","4","1.75","1830","5375","1","No","No View","Fair- Badly worn","7","1962","98198","47.4169","-122.316"
"561000075","20141231T000000","  260,000 ","3","1","1180","5350","1.5","No","No View","Good","6","1959","98178","47.505","-122.259"
"5009600070","20141007T000000","  260,000 ","4","2.5","1960","5238","2","No","No View","Average","7","2003","98038","47.3483","-122.052"
"7452500565","20140829T000000","  260,000 ","3","2","2710","5000","2","No","No View","Average","6","1951","98126","47.5188","-122.373"
"9828200460","20140627T000000","  260,000 ","2","1","700","4800","1","No","No View","Average","7","1922","98122","47.6147","-122.3"
"3298700941","20140905T000000","  260,000 ","3","1","1200","4592","1","No","No View","Average","6","1950","98106","47.519","-122.352"
"9415950020","20140608T000000","  260,000 ","4","2.5","1811","4381","2","No","No View","Average","8","2007","98055","47.454","-122.19"
"2095600150","20141112T000000","  260,000 ","4","2.5","1790","4358","2","No","No View","Average","7","1993","98031","47.3994","-122.204"
"4051150100","20140929T000000","  260,000 ","3","2.5","1427","4337","2","No","No View","Average","7","2009","98042","47.3857","-122.162"
"2114700040","20150414T000000","  260,000 ","3","2.75","1730","4131","2","No","Average","Average","7","1975","98106","47.5327","-122.346"
"7338220120","20141015T000000","  260,000 ","4","2.5","2150","3721","2","No","No View","Average","8","2006","98002","47.3363","-122.217"
"8943600020","20150426T000000","  260,000 ","3","2.25","1413","3403","2","No","No View","Average","8","2009","98031","47.4196","-122.193"
"3330501645","20150223T000000","  260,000 ","3","1","1150","3090","1","No","No View","Average","6","1910","98118","47.5506","-122.276"
"301400850","20150220T000000","  260,000 ","3","2.25","1489","2800","2","No","No View","Average","7","2011","98002","47.3452","-122.215"
"646910560","20150306T000000","  260,000 ","3","2.5","1770","2677","2","No","No View","Average","7","2005","98055","47.4339","-122.194"
"7211401975","20140905T000000","  260,000 ","3","2.5","1440","2500","2","No","No View","Average","7","2006","98146","47.511","-122.359"
"1657530010","20150224T000000","  260,000 ","3","2.5","1600","2244","2","No","No View","Average","7","2005","98056","47.4899","-122.164"
"4358700164","20141113T000000","  260,000 ","2","1.5","980","1296","2","No","No View","Average","7","2001","98133","47.7075","-122.336"
"5602000275","20140825T000000","  259,950 ","4","2","1540","10212","1.5","No","No View","Very Good","7","1948","98022","47.2056","-121.999"
"4331400190","20141112T000000","  259,950 ","3","1.5","1240","9500","1","No","No View","Good","7","1955","98166","47.4756","-122.35"
"2826049091","20140929T000000","  259,950 ","2","1","790","8100","1","No","No View","Average","6","1947","98125","47.7159","-122.305"
"8645501091","20150311T000000","  259,950 ","4","1.75","1400","7920","1","No","No View","Average","7","1963","98058","47.4658","-122.184"
"2787460720","20150506T000000","  259,950 ","3","2","1010","7896","1","No","No View","Average","7","1984","98031","47.4046","-122.181"
"5540000010","20140815T000000","  259,950 ","3","1.5","1350","7827","1","No","No View","Good","7","1968","98030","47.3786","-122.219"
"8096800270","20140716T000000","  259,950 ","3","2.5","1578","7340","2","No","No View","Average","7","2010","98030","47.3771","-122.186"
"104550540","20150120T000000","  259,950 ","4","2","1610","6650","1","No","No View","Average","7","1989","98023","47.3085","-122.358"
"3996900575","20141007T000000","  259,950 ","2","1","770","6542","1","No","No View","Average","6","1948","98155","47.747","-122.301"
"7227500020","20150123T000000","  259,950 ","3","1","1460","5825","1","No","No View","Very Good","5","1942","98056","47.4958","-122.191"
"7899800860","20150319T000000","  259,950 ","2","2","1070","649","2","No","No View","Average","9","2008","98106","47.5213","-122.357"
"7899800864","20150305T000000","  259,950 ","2","2","1070","649","2","No","No View","Average","9","2008","98106","47.5213","-122.357"
"2214800110","20140820T000000","  259,900 ","4","2.75","1560","8820","1","No","Good","Average","7","1979","98001","47.3382","-122.257"
"3546000380","20140928T000000","  259,900 ","3","1.75","1690","7953","1","No","No View","Average","7","1986","98030","47.3556","-122.175"
"1796370730","20140520T000000","  259,900 ","3","2","1490","7770","1","No","No View","Good","7","1990","98042","47.3686","-122.09"
"8807810890","20140827T000000","  259,875 ","3","1","1250","21303","1","No","No View","Average","6","1970","98053","47.6625","-122.059"
"9407150360","20150306T000000","  259,875 ","5","2.5","2200","6250","2","No","No View","Average","7","1996","98038","47.3675","-122.021"
"7968460270","20150303T000000","  259,500 ","3","2","1330","35060","1","No","No View","Average","7","1989","98092","47.3128","-122.13"
"7147600245","20140627T000000","  259,500 ","3","1.75","1650","12349","1","No","No View","Average","7","1957","98188","47.442","-122.282"
"2025700260","20150325T000000","  259,500 ","3","2.25","1490","7589","2","No","No View","Average","7","1993","98038","47.3474","-122.037"
"6624010010","20150506T000000","  259,500 ","4","1.5","1300","7200","1","No","No View","Good","7","1970","98031","47.4179","-122.181"
"3126049261","20150316T000000","  259,250 ","3","1","940","5904","1","No","No View","Average","6","1947","98103","47.699","-122.35"
"323059167","20140723T000000","  259,000 ","2","1","1210","17389","1","No","No View","Good","5","1948","98059","47.5044","-122.148"
"4027701220","20140828T000000","  259,000 ","3","2","1610","14046","2","No","No View","Average","7","1933","98028","47.7704","-122.264"
"8019200823","20150209T000000","  259,000 ","4","1.5","1810","9000","1.5","No","No View","Average","7","1960","98168","47.4911","-122.322"
"7334600730","20141211T000000","  259,000 ","4","1.75","1580","8856","2","No","No View","Average","7","1979","98045","47.4694","-121.745"
"7236100015","20140520T000000","  259,000 ","3","1","1320","8625","1","No","No View","Good","7","1957","98056","47.4902","-122.179"
"216500040","20150226T000000","  259,000 ","3","2.5","2740","7980","2","No","No View","Good","7","1964","98168","47.473","-122.3"
"7524100280","20140612T000000","  259,000 ","4","1.5","1490","7560","2","No","No View","Average","7","1966","98198","47.3684","-122.318"
"1001200050","20140923T000000","  259,000 ","4","1.5","1260","7248","1.5","No","No View","Very Good","7","1955","98188","47.433","-122.292"
"1665400025","20141028T000000","  259,000 ","3","1.75","1590","7148","1","No","No View","Average","7","1952","98166","47.4713","-122.344"
"5412400170","20150414T000000","  259,000 ","3","2","1390","7120","1","No","No View","Average","7","1988","98030","47.3786","-122.179"
"7697870350","20140617T000000","  259,000 ","3","2","1870","5909","1","No","No View","Average","7","1986","98030","47.3665","-122.183"
"8100900115","20150206T000000","  259,000 ","3","1.75","1270","4815","1.5","No","No View","Average","6","1922","98108","47.5495","-122.31"
"1687000200","20150410T000000","  259,000 ","3","2.5","2153","4400","2","No","No View","Average","8","2007","98001","47.2872","-122.283"
"2475201070","20140716T000000","  259,000 ","3","1.75","1240","4000","1","No","No View","Average","7","1986","98055","47.4728","-122.191"
"1796500100","20150211T000000","  259,000 ","3","1.75","1260","3604","1","No","No View","Average","7","2012","98042","47.3612","-122.103"
"8669160170","20140522T000000","  259,000 ","3","2.5","1550","3569","2","No","No View","Average","7","2011","98002","47.3528","-122.211"
"2115510160","20141208T000000","  258,950 ","3","1.75","1440","8050","1","No","No View","Average","8","1985","98023","47.3187","-122.39"
"6752300120","20141201T000000","  258,900 ","3","2.25","1400","10436","1","No","No View","Good","7","1985","98058","47.4261","-122.144"
"2895800770","20150408T000000","  258,800 ","2","1.75","1290","1624","2","No","No View","Average","8","2014","98106","47.5171","-122.347"
"3391900130","20140903T000000","  258,750 ","4","2","2300","8400","1","No","No View","Good","6","1962","98003","47.3282","-122.332"
"3375300150","20141218T000000","  258,500 ","3","2.5","1800","9000","2","No","No View","Average","7","1983","98003","47.3186","-122.331"
"1545802830","20150309T000000","  258,500 ","3","2","1460","7930","1","No","No View","Average","7","1989","98038","47.359","-122.049"
"3330500925","20150224T000000","  258,305 ","2","1.5","750","2964","1","No","No View","Very Good","5","1919","98118","47.5518","-122.277"
"2013300050","20140711T000000","  258,000 ","3","2","1680","19978","1","No","No View","Average","6","1948","98198","47.3924","-122.308"
"8075400570","20141030T000000","  258,000 ","5","2","2260","12500","1","No","No View","Good","8","1960","98032","47.3887","-122.286"
"8732131200","20140808T000000","  258,000 ","3","1.75","2270","9000","1","No","No View","Good","8","1978","98023","47.3077","-122.381"
"7347600210","20150424T000000","  258,000 ","4","1","1220","8500","1.5","No","No View","Very Good","6","1916","98168","47.4792","-122.277"
"4167300350","20140508T000000","  258,000 ","4","1.75","1730","8320","1","No","No View","Average","7","1977","98023","47.327","-122.361"
"2817850290","20141201T000000","  258,000 ","3","2","1790","7879","1.5","No","No View","Average","7","1998","98001","47.2634","-122.289"
"1545800710","20140523T000000","  258,000 ","3","1.75","1620","7540","1","No","No View","Average","7","1988","98038","47.3635","-122.052"
"5420300210","20141007T000000","  258,000 ","3","1.75","2090","7461","1","No","No View","Average","6","1986","98030","47.3764","-122.184"
"7522700110","20140624T000000","  258,000 ","3","1","1490","7435","1","No","No View","Average","7","1969","98198","47.368","-122.314"
"2459950010","20140722T000000","  258,000 ","3","2","1390","7200","1","No","No View","Average","7","1996","98058","47.434","-122.154"
"2459000020","20141125T000000","  258,000 ","4","3","2710","7199","1","No","No View","Good","7","1967","98030","47.3789","-122.213"
"2475900840","20150427T000000","  258,000 ","2","1","750","7000","1","No","No View","Average","6","1932","98024","47.5655","-121.89"
"7212680850","20140903T000000","  258,000 ","3","2.5","1730","6930","2","No","No View","Average","8","1994","98003","47.2621","-122.308"
"4136800205","20150219T000000","  258,000 ","2","2","750","6553","1.5","No","Average","Average","7","1945","98178","47.4982","-122.221"
"7129300420","20141202T000000","  258,000 ","3","1.75","1040","5650","1","No","No View","Very Good","6","1951","98178","47.5111","-122.256"
"2011000010","20140502T000000","  257,950 ","3","1.75","1370","5858","1","No","No View","Average","7","1987","98198","47.3815","-122.313"
"4123800260","20141103T000000","  257,700 ","4","2.25","1600","6202","2","No","No View","Good","7","1986","98038","47.3784","-122.046"
"6791400320","20140923T000000","  257,500 ","3","1.75","1530","14087","1","No","No View","Average","7","1979","98042","47.3146","-122.043"
"5245600120","20141009T000000","  257,500 ","3","1","1690","13825","1","No","No View","Average","7","1955","98148","47.4256","-122.322"
"3451000442","20140717T000000","  257,500 ","3","1.5","1210","12500","1","No","No View","Average","7","1962","98146","47.503","-122.351"
"2144800146","20140826T000000","  257,500 ","3","2","1300","9334","1","No","No View","Very Good","7","1981","98178","47.4865","-122.238"
"1898600050","20140722T000000","  257,500 ","4","1.5","1360","9323","1","No","No View","Good","7","1968","98023","47.3168","-122.401"
"3822200036","20140624T000000","  257,500 ","2","2","1180","9265","1","No","No View","Average","7","1940","98125","47.7252","-122.297"
"1862900690","20140925T000000","  257,500 ","3","2","1140","7078","1","No","No View","Good","7","1991","98031","47.4057","-122.185"
"1321400060","20140627T000000","  257,500 ","3","2.25","1715","6819","2","No","No View","Average","7","1995","98003","47.3097","-122.327"
"7806210380","20150220T000000","  257,500 ","4","2","2060","6400","1","No","No View","Average","7","1977","98002","47.2924","-122.197"
"7950304095","20150217T000000","  257,500 ","1","1","710","6060","1","No","No View","Good","6","1916","98118","47.5621","-122.283"
"2149800148","20140514T000000","  257,200 ","3","2","1850","8250","1","No","No View","Good","7","1952","98002","47.3066","-122.209"
"5595900355","20141216T000000","  257,100 ","3","1.5","1500","10227","1","No","No View","Good","7","1945","98022","47.2043","-121.996"
"7968460240","20150211T000000","  257,000 ","3","1.75","1330","36537","1","No","No View","Good","7","1989","98092","47.3126","-122.129"
"5643600351","20140806T000000","  257,000 ","4","1.75","1900","22896","1.5","No","No View","Average","7","1922","98010","47.3102","-122.023"
"421059018","20141104T000000","  257,000 ","3","1.75","1397","18000","1","No","No View","Average","7","1965","98092","47.3388","-122.166"
"2312400230","20140924T000000","  257,000 ","3","2.25","1810","12000","2","No","No View","Average","7","1992","98003","47.3476","-122.3"
"7304301045","20150203T000000","  257,000 ","2","1","770","11084","1","No","No View","Good","6","1947","98155","47.7482","-122.321"
"1926059155","20150130T000000","  257,000 ","3","1.75","1850","10920","1.5","No","No View","Average","6","1915","98034","47.7244","-122.222"
"5637200450","20141017T000000","  257,000 ","5","2.75","2930","10148","2","No","No View","Average","9","2002","98059","47.4887","-122.145"
"3826500020","20140828T000000","  257,000 ","3","2.25","1730","9516","1","No","No View","Average","8","1978","98030","47.3823","-122.166"
"9141100210","20140908T000000","  257,000 ","2","1","770","9497","1","No","No View","Average","6","1950","98133","47.7407","-122.351"
"179000505","20141024T000000","  257,000 ","3","1.75","1800","9000","1","No","No View","Average","7","1961","98178","47.4932","-122.278"
"7696610240","20141210T000000","  257,000 ","4","1.5","1400","8500","2","No","No View","Average","7","1975","98001","47.3314","-122.275"
"1796360370","20150325T000000","  257,000 ","3","1.75","1540","8223","1","No","No View","Good","7","1987","98042","47.3666","-122.089"
"6623400193","20140903T000000","  257,000 ","3","1","1450","7850","1.5","No","No View","Very Good","7","1910","98055","47.4299","-122.199"
"2944500470","20140605T000000","  257,000 ","4","2.75","2330","7642","1","No","No View","Average","8","1990","98023","47.2946","-122.37"
"2873000920","20150331T000000","  257,000 ","3","1.75","1430","7210","1","No","No View","Average","7","1975","98031","47.4189","-122.168"
"6411600411","20141209T000000","  257,000 ","2","1","770","7200","1","No","No View","Average","7","1951","98125","47.7143","-122.325"
"7338220280","20141010T000000","  257,000 ","3","2.5","1740","3721","2","No","No View","Average","8","2009","98002","47.3363","-122.213"
"9331800580","20150310T000000","  257,000 ","2","1","1000","3700","1","No","No View","Average","6","1929","98118","47.552","-122.29"
"3644100065","20150427T000000","  257,000 ","2","1.75","1220","2268","1","No","No View","Good","6","1909","98144","47.592","-122.295"
"7899800857","20141215T000000","  256,950 ","2","2","1070","635","2","No","No View","Average","9","2008","98106","47.5212","-122.357"
"6700390230","20150505T000000","  256,900 ","3","2.5","1720","3951","2","No","No View","Average","7","1992","98031","47.4033","-122.187"
"7796450200","20140515T000000","  256,883 ","3","2.5","1690","5025","2","No","No View","Average","8","2003","98023","47.2779","-122.347"
"9412700550","20140521T000000","  256,750 ","3","2.5","1990","8991","1","No","No View","Average","7","1969","98042","47.3939","-122.164"
"8141310030","20140730T000000","  256,703 ","3","2","1670","4441","1","No","No View","Average","7","2014","98022","47.1948","-121.975"
"2817100900","20140519T000000","  256,500 ","2","1","1120","9912","1","No","No View","Good","6","1980","98070","47.3735","-122.43"
"5466350120","20150311T000000","  256,500 ","3","2","1320","8568","1","No","No View","Average","7","1993","98042","47.3904","-122.164"
"984210170","20150326T000000","  256,500 ","5","2.5","1960","7350","1","No","No View","Good","7","1969","98058","47.4368","-122.165"
"4222500020","20150219T000000","  256,400 ","3","1.5","1490","7800","1","No","No View","Average","7","1963","98003","47.3431","-122.304"
"8100000090","20141111T000000","  256,000 ","3","2.5","1480","7200","2","No","No View","Very Good","7","1995","98010","47.3126","-122.023"
"4058801230","20150305T000000","  256,000 ","4","1.75","1270","6825","1","No","Average","Average","7","1950","98178","47.5051","-122.242"
"873900240","20140702T000000","  256,000 ","4","2.5","2050","5787","2","No","No View","Average","7","2002","98198","47.3527","-122.315"
"7224000315","20140723T000000","  256,000 ","3","1","880","5375","1","No","No View","Good","5","1924","98055","47.4858","-122.202"
"8001100030","20150102T000000","  256,000 ","3","2.5","1570","5113","1","No","No View","Average","7","1996","98001","47.3327","-122.29"
"7211400990","20150303T000000","  256,000 ","2","1","860","5000","1","No","No View","Average","6","1915","98146","47.5133","-122.356"
"9352901085","20150204T000000","  256,000 ","3","1","1290","4720","1","No","No View","Average","6","1948","98106","47.5186","-122.358"
"603001045","20150429T000000","  256,000 ","3","1","950","4000","1","No","No View","Average","7","1949","98118","47.5232","-122.284"
"5112800210","20141024T000000","  255,950 ","4","1","1500","11050","1","No","No View","Very Good","7","1964","98058","47.4509","-122.088"
"6700390090","20140625T000000","  255,950 ","3","2.5","1720","3676","2","No","No View","Average","7","1992","98031","47.4039","-122.188"
"301400320","20140725T000000","  255,900 ","3","2.5","1489","3266","2","No","No View","Average","7","2014","98002","47.3452","-122.217"
"5727500561","20150414T000000","  255,544 ","3","1","1360","6186","1.5","No","No View","Good","6","1941","98133","47.7503","-122.334"
"723069013","20140718T000000","  255,500 ","2","1","1440","43560","1","No","No View","Good","7","1965","98027","47.4916","-122.082"
"3521059042","20140728T000000","  255,500 ","4","1","1370","41194","1.5","No","Average","Very Good","5","1900","98092","47.2716","-122.144"
"4435000705","20150309T000000","  255,500 ","3","1","1350","8700","1.5","No","No View","Average","6","1942","98188","47.4497","-122.289"
"3832050130","20141021T000000","  255,500 ","3","2.5","1770","5000","2","No","No View","Average","7","2009","98042","47.3358","-122.051"
"3224079005","20141009T000000","  255,000 ","2","1","920","43560","1","No","No View","Good","5","1923","98024","47.5245","-121.931"
"5341600030","20140509T000000","  255,000 ","2","1","960","28717","1","No","No View","Good","6","1984","98070","47.3356","-122.502"
"5379800500","20140930T000000","  255,000 ","3","1.5","910","25500","1","No","No View","Average","5","1943","98188","47.4565","-122.276"
"9407001700","20140819T000000","  255,000 ","2","1","960","20954","1","No","No View","Average","7","1977","98045","47.4485","-121.774"
"523049106","20140826T000000","  255,000 ","2","1","1610","19965","1","No","No View","Average","7","1952","98168","47.5095","-122.313"
"1521049156","20141010T000000","  255,000 ","3","2.75","1900","16117","1","No","No View","Good","7","1958","98001","47.3144","-122.278"
"2473251180","20141217T000000","  255,000 ","3","1","1180","13650","1","No","No View","Good","7","1967","98058","47.4551","-122.154"
"1137600190","20150430T000000","  255,000 ","3","2","1290","13282","1","No","No View","Average","7","1978","98030","47.3787","-122.169"
"3343901961","20150331T000000","  255,000 ","3","1","1430","12420","1","No","No View","Average","7","1964","98056","47.5116","-122.191"
"5149800040","20140918T000000","  255,000 ","4","2","2560","12155","1","No","No View","Good","7","1960","98003","47.3326","-122.323"
"3750605247","20140804T000000","  255,000 ","3","1","1710","12000","1","No","No View","Good","7","1972","98001","47.2616","-122.281"
"1922059278","20150305T000000","  255,000 ","3","1","1010","11880","1","No","No View","Average","7","1960","98030","47.3762","-122.219"
"7334501130","20141201T000000","  255,000 ","3","2","930","11475","1","No","No View","Average","7","1978","98045","47.4644","-121.745"
"3211000040","20141204T000000","  255,000 ","3","1.5","1020","11410","1","No","No View","Average","7","1959","98059","47.4811","-122.162"
"3365900106","20150115T000000","  255,000 ","3","1","1440","11330","1","No","No View","Average","7","1965","98168","47.4742","-122.265"
